segment_id,s_m,x_m,y_m,z_m,yaw_rad,seed_index,position_error_m,normal_error_deg,ik_success,failure_reason,collision_link,iterations
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,13,0.27351781518776147,49.29198424469992,0,IK_POSITION_ERROR,,49
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,14,0.1799737988701996,92.71177919891866,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,15,0.1610002878677172,78.5710655639633,0,IK_POSITION_ERROR,,36
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,16,0.32203351356763704,106.18508295589643,0,IK_POSITION_ERROR,,16
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,17,0.17993264062990239,43.917420257207326,0,IK_POSITION_ERROR,,42
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,18,0.4386642222861465,154.70116151936944,0,IK_POSITION_ERROR,,99
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,19,0.3286767104628081,110.08896534612288,0,IK_POSITION_ERROR,,5
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,20,0.19294544581048098,55.090063385199684,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,21,0.23548537760753588,67.13551779023393,0,IK_POSITION_ERROR,,25
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,22,0.26216949239193854,102.90853881032234,0,IK_POSITION_ERROR,,14
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,23,0.2891862009945372,73.28096388221998,0,IK_POSITION_ERROR,,42
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,24,0.276012750083176,71.68230048652092,0,IK_POSITION_ERROR,,30
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,25,0.1948427308557088,78.21880285260768,0,IK_POSITION_ERROR,,35
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,26,0.26999579443689375,54.57027743447128,0,IK_POSITION_ERROR,,32
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.19634954084936207,27,0.23452383126742146,119.27259806746015,0,IK_POSITION_ERROR,,11
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,0,0.2628660186397626,31.609535462012207,0,IK_POSITION_ERROR,,10
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,1,0.14448091975222965,50.318283278927346,0,IK_POSITION_ERROR,,0
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,2,0.25734922093993917,31.876787021091996,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,3,0.246600147068089,29.468740515774687,0,IK_POSITION_ERROR,,16
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,4,0.1849306750892685,57.70137286986502,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,5,0.24225052107364822,52.74590548195596,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,6,0.4382359028846218,168.36580829007863,0,IK_POSITION_ERROR,,27
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,7,0.1661252195846115,49.1259052597552,0,IK_POSITION_ERROR,,62
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,8,0.32055349808666384,98.24756749327312,0,IK_POSITION_ERROR,,15
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,9,0.4723440507463825,158.8796669913283,0,IK_POSITION_ERROR,,420
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,10,0.14448091975222965,50.318283278927346,0,IK_POSITION_ERROR,,14
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,11,0.1863909368038838,53.017022577917075,0,IK_POSITION_ERROR,,37
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,12,0.18483963743402845,73.39023805198059,0,IK_POSITION_ERROR,,15
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,13,0.27351781518776147,49.291984244699904,0,IK_POSITION_ERROR,,49
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,14,0.1799737988701996,92.71177919891865,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,15,0.1610002878677172,78.5710655639633,0,IK_POSITION_ERROR,,36
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,16,0.32203351356763704,106.18508295589643,0,IK_POSITION_ERROR,,16
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,17,0.17993264062990239,43.91742025720732,0,IK_POSITION_ERROR,,42
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,18,0.4386642222861465,154.7011615193694,0,IK_POSITION_ERROR,,99
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,19,0.3286767104628081,110.08896534612286,0,IK_POSITION_ERROR,,5
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,20,0.19294544581048098,55.09006338519968,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,21,0.23548537760753588,67.13551779023392,0,IK_POSITION_ERROR,,25
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,22,0.26216949239193854,102.90853881032233,0,IK_POSITION_ERROR,,14
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,23,0.2891862009945372,73.28096388221996,0,IK_POSITION_ERROR,,42
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,24,0.276012750083176,71.6823004865209,0,IK_POSITION_ERROR,,30
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,25,0.1948427308557088,78.21880285260767,0,IK_POSITION_ERROR,,35
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,26,0.26999579443689375,54.570277434471265,0,IK_POSITION_ERROR,,32
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,27,0.23452383126742146,119.27259806746012,0,IK_POSITION_ERROR,,11
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,28,0.2773154700667823,29.63057025177371,0,IK_POSITION_ERROR,,4
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,29,0.27154803294392404,31.937111590006097,0,IK_POSITION_ERROR,,5
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.39269908169872414,30,0.27651668229666404,29.826706660628,0,IK_POSITION_ERROR,,4
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,0,0.2628660186397626,31.609535462012218,0,IK_POSITION_ERROR,,10
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,1,0.14448091975222965,50.31828327892736,0,IK_POSITION_ERROR,,0
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,2,0.25734922093993917,31.876787021092007,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,3,0.246600147068089,29.468740515774698,0,IK_POSITION_ERROR,,16
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,4,0.1849306750892685,57.70137286986503,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,5,0.24225052107364822,52.745905481955965,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,6,0.4382359028846218,168.36580829007863,0,IK_POSITION_ERROR,,27
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,7,0.1661252195846115,49.12590525975521,0,IK_POSITION_ERROR,,62
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,8,0.32055349808666384,98.24756749327314,0,IK_POSITION_ERROR,,15
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,9,0.4723440507463825,158.87966699132832,0,IK_POSITION_ERROR,,420
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,10,0.14448091975222965,50.31828327892736,0,IK_POSITION_ERROR,,14
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,11,0.1863909368038838,53.01702257791708,0,IK_POSITION_ERROR,,37
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,12,0.18483963743402845,73.39023805198059,0,IK_POSITION_ERROR,,15
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,13,0.27351781518776147,49.29198424469992,0,IK_POSITION_ERROR,,49
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,14,0.1799737988701996,92.71177919891866,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,15,0.1610002878677172,78.5710655639633,0,IK_POSITION_ERROR,,36
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,16,0.32203351356763704,106.18508295589643,0,IK_POSITION_ERROR,,16
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,17,0.17993264062990239,43.917420257207326,0,IK_POSITION_ERROR,,42
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,18,0.4386642222861465,154.70116151936944,0,IK_POSITION_ERROR,,99
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,19,0.3286767104628081,110.08896534612288,0,IK_POSITION_ERROR,,5
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,20,0.19294544581048098,55.090063385199684,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,21,0.23548537760753588,67.13551779023393,0,IK_POSITION_ERROR,,25
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,22,0.26216949239193854,102.90853881032234,0,IK_POSITION_ERROR,,14
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,23,0.2891862009945372,73.28096388221998,0,IK_POSITION_ERROR,,42
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,24,0.276012750083176,71.68230048652092,0,IK_POSITION_ERROR,,30
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,25,0.1948427308557088,78.21880285260768,0,IK_POSITION_ERROR,,35
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,26,0.26999579443689375,54.57027743447128,0,IK_POSITION_ERROR,,32
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,27,0.23452383126742146,119.27259806746012,0,IK_POSITION_ERROR,,11
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,28,0.29222478110055355,34.37971899006851,0,IK_POSITION_ERROR,,5
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.5890486225480862,29,0.2751131427606841,28.90135399325921,0,IK_POSITION_ERROR,,5
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,0,0.2628660186397626,31.609535462012218,0,IK_POSITION_ERROR,,10
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,1,0.14448091975222965,50.31828327892736,0,IK_POSITION_ERROR,,0
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,2,0.25734922093993917,31.876787021092007,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,3,0.246600147068089,29.468740515774698,0,IK_POSITION_ERROR,,16
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,4,0.1849306750892685,57.70137286986503,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,5,0.24225052107364822,52.745905481955965,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,6,0.4382359028846218,168.36580829007863,0,IK_POSITION_ERROR,,27
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,7,0.1661252195846115,49.12590525975521,0,IK_POSITION_ERROR,,62
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,8,0.32055349808666384,98.24756749327314,0,IK_POSITION_ERROR,,15
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,9,0.4723440518360539,158.8796650309089,0,IK_POSITION_ERROR,,420
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,10,0.14448091975222965,50.31828327892736,0,IK_POSITION_ERROR,,14
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,11,0.1863909368038838,53.017022577917096,0,IK_POSITION_ERROR,,37
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,12,0.18483963743402845,73.39023805198059,0,IK_POSITION_ERROR,,15
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,13,0.27351781518776147,49.29198424469992,0,IK_POSITION_ERROR,,49
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,14,0.1799737988701996,92.71177919891866,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,15,0.1610002878677172,78.5710655639633,0,IK_POSITION_ERROR,,36
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,16,0.32203351356763704,106.18508295589643,0,IK_POSITION_ERROR,,16
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,17,0.17993264062990239,43.917420257207326,0,IK_POSITION_ERROR,,42
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,18,0.4386642222861465,154.70116151936944,0,IK_POSITION_ERROR,,99
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,19,0.3286767104628081,110.08896534612288,0,IK_POSITION_ERROR,,5
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,20,0.19294544581048098,55.0900633851997,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,21,0.23548537760753588,67.13551779023395,0,IK_POSITION_ERROR,,25
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,22,0.26216949239193854,102.90853881032234,0,IK_POSITION_ERROR,,14
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,23,0.2891862009945372,73.28096388221998,0,IK_POSITION_ERROR,,42
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,24,0.276012750083176,71.68230048652092,0,IK_POSITION_ERROR,,30
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,25,0.1948427308557088,78.21880285260768,0,IK_POSITION_ERROR,,35
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,26,0.26999579443689375,54.57027743447128,0,IK_POSITION_ERROR,,32
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.7853981633974483,27,0.23452383126742146,119.27259806746015,0,IK_POSITION_ERROR,,11
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,0,0.2628660186397626,31.609535462012193,0,IK_POSITION_ERROR,,10
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,1,0.14448091975222965,50.31828327892733,0,IK_POSITION_ERROR,,0
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,2,0.25734922093993917,31.876787021091996,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,3,0.246600147068089,29.468740515774687,0,IK_POSITION_ERROR,,16
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,4,0.1849306750892685,57.70137286986502,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,5,0.24225052107364822,52.74590548195596,0,IK_POSITION_ERROR,,12
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,6,0.4382359028846218,168.36580829007863,0,IK_POSITION_ERROR,,27
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,7,0.1661252195846115,49.1259052597552,0,IK_POSITION_ERROR,,62
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,8,0.32055349808666384,98.24756749327312,0,IK_POSITION_ERROR,,15
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,9,0.4723440312632577,158.8796669913283,0,IK_POSITION_ERROR,,420
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,10,0.14448091975222965,50.31828327892733,0,IK_POSITION_ERROR,,14
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,11,0.1863909368038838,53.017022577917075,0,IK_POSITION_ERROR,,37
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,12,0.18483963743402845,73.39023805198059,0,IK_POSITION_ERROR,,15
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,13,0.27351781518776147,49.291984244699904,0,IK_POSITION_ERROR,,49
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,14,0.1799737988701996,92.71177919891865,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,15,0.1610002878677172,78.5710655639633,0,IK_POSITION_ERROR,,36
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,16,0.32203351356763704,106.18508295589643,0,IK_POSITION_ERROR,,16
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,17,0.17993264062990239,43.91742025720732,0,IK_POSITION_ERROR,,42
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,18,0.4386642222861465,154.7011615193694,0,IK_POSITION_ERROR,,99
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,19,0.3286767104628081,110.08896534612286,0,IK_POSITION_ERROR,,5
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,20,0.19294544581048098,55.09006338519968,0,IK_POSITION_ERROR,,38
55,0.0,0.06999982686116368,-2.0730049044290056e-10,1.1219999082207226,0.9817477042468103,21,0.23548537760753588,67.13551779023392,0,IK_POSITION_ERROR,,25
